ID,BBOX,VERSION,SOURCES,LEVEL,HEIGHT,IS_UNDERGROUND,NUM_FLOORS,NUM_FLOORS_UNDERGROUND,MIN_HEIGHT,MIN_FLOOR,FACADE_COLOR,FACADE_MATERIAL,ROOF_MATERIAL,ROOF_SHAPE,ROOF_DIRECTION,ROOF_ORIENTATION,ROOF_COLOR,ROOF_HEIGHT,BUILDING_ID,GEOMETRY,NAMES
08b1f102b03a9fff0201eb1adc1e9787,"{
  ""xmax"": 9.154310226440430e+00,
  ""xmin"": 9.154237747192383e+00,
  ""ymax"": 5.234171295166016e+01,
  ""ymin"": 5.234167480468750e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470189@2"",
        ""update_time"": ""2021-05-17T05:21:17.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#778899,,08b1f102b0234fff02008f0ae93cdab9,"{
  ""coordinates"": [
    [
      [
        9.1543093,
        52.3416816
      ],
      [
        9.1543046,
        52.3417065
      ],
      [
        9.1542386,
        52.3417013
      ],
      [
        9.1542438,
        52.3416764
      ],
      [
        9.1543093,
        52.3416816
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b031cfff0201a5282970ffea,"{
  ""xmax"": 9.154288291931152e+00,
  ""xmin"": 9.154099464416504e+00,
  ""ymax"": 5.234263992309570e+01,
  ""ymin"": 5.234252166748047e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870162@1"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#B03060,,08b1f102b031cfff0200f9c828cf132e,"{
  ""coordinates"": [
    [
      [
        9.1542671,
        52.3426326
      ],
      [
        9.1542068,
        52.3426273
      ],
      [
        9.1541113,
        52.3426189
      ],
      [
        9.1540995,
        52.3426179
      ],
      [
        9.1541205,
        52.3425285
      ],
      [
        9.1542882,
        52.3425432
      ],
      [
        9.1542671,
        52.3426326
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0335fff0201857b4320436b,"{
  ""xmax"": 9.152683258056641e+00,
  ""xmin"": 9.152493476867676e+00,
  ""ymax"": 5.234409713745117e+01,
  ""ymin"": 5.234395217895508e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w875409069@1"",
        ""update_time"": ""2020-11-21T09:00:15.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b0335fff0200fd351f3279bb,"{
  ""coordinates"": [
    [
      [
        9.1526314,
        52.3440969
      ],
      [
        9.1526007,
        52.3440921
      ],
      [
        9.1524942,
        52.3440757
      ],
      [
        9.1525005,
        52.344041
      ],
      [
        9.1525485,
        52.343953
      ],
      [
        9.1526826,
        52.3439803
      ],
      [
        9.1526713,
        52.3440009
      ],
      [
        9.1526314,
        52.3440969
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0326fff02014c506511dda0,"{
  ""xmax"": 9.152879714965820e+00,
  ""xmin"": 9.152661323547363e+00,
  ""ymax"": 5.234422302246094e+01,
  ""ymin"": 5.234409332275391e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w875409072@1"",
        ""update_time"": ""2020-11-21T09:00:15.000Z""
      }
    }
  ]
}",,,false,,,,,,,,half_hipped,,,#FF0000,,08b1f102b0335fff0200fd351f3279bb,"{
  ""coordinates"": [
    [
      [
        9.1527662,
        52.3441003
      ],
      [
        9.1528789,
        52.3441169
      ],
      [
        9.1528398,
        52.3442163
      ],
      [
        9.1526614,
        52.3441901
      ],
      [
        9.1526943,
        52.3441066
      ],
      [
        9.1527264,
        52.3441113
      ],
      [
        9.1527662,
        52.3441003
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0335fff02018a9e7e8e4a18,"{
  ""xmax"": 9.152799606323242e+00,
  ""xmin"": 9.152629852294922e+00,
  ""ymax"": 5.234411239624023e+01,
  ""ymin"": 5.234399414062500e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w875409071@1"",
        ""update_time"": ""2020-11-21T09:00:15.000Z""
      }
    }
  ]
}",,,false,,,,,,,,half_hipped,,,#FF0000,,08b1f102b0335fff0200fd351f3279bb,"{
  ""coordinates"": [
    [
      [
        9.1527662,
        52.3441003
      ],
      [
        9.1527264,
        52.3441113
      ],
      [
        9.1526943,
        52.3441066
      ],
      [
        9.1526314,
        52.3440969
      ],
      [
        9.1526713,
        52.3440009
      ],
      [
        9.1527993,
        52.3440207
      ],
      [
        9.1527913,
        52.3440398
      ],
      [
        9.1527703,
        52.3440906
      ],
      [
        9.1527662,
        52.3441003
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0335fff020161b9c3aad069,"{
  ""xmax"": 9.152602195739746e+00,
  ""xmin"": 9.152468681335449e+00,
  ""ymax"": 5.234421920776367e+01,
  ""ymin"": 5.234407424926758e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w875409068@1"",
        ""update_time"": ""2020-11-21T09:00:15.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,,,08b1f102b0335fff0200fd351f3279bb,"{
  ""coordinates"": [
    [
      [
        9.1526007,
        52.3440921
      ],
      [
        9.1525778,
        52.3442179
      ],
      [
        9.1524696,
        52.3442106
      ],
      [
        9.1524942,
        52.3440757
      ],
      [
        9.1526007,
        52.3440921
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0335fff02012ef877910419,"{
  ""xmax"": 9.152805328369141e+00,
  ""xmin"": 9.152770042419434e+00,
  ""ymax"": 5.234409332275391e+01,
  ""ymin"": 5.234403228759766e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w875409070@1"",
        ""update_time"": ""2020-11-21T09:00:15.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#FF0000,,08b1f102b0335fff0200fd351f3279bb,"{
  ""coordinates"": [
    [
      [
        9.1527703,
        52.3440906
      ],
      [
        9.1527913,
        52.3440398
      ],
      [
        9.1528047,
        52.3440419
      ],
      [
        9.1527836,
        52.3440926
      ],
      [
        9.1527703,
        52.3440906
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0226fff020153500b6c7c2b,"{
  ""xmax"": 9.155641555786133e+00,
  ""xmin"": 9.155444145202637e+00,
  ""ymax"": 5.234207916259766e+01,
  ""ymin"": 5.234193038940430e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w632158081@1"",
        ""update_time"": ""2018-10-09T11:37:34.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b0226fff0200deb46993c914,"{
  ""coordinates"": [
    [
      [
        9.1556413,
        52.3419558
      ],
      [
        9.1556348,
        52.3419774
      ],
      [
        9.1556093,
        52.3420622
      ],
      [
        9.1556065,
        52.3420717
      ],
      [
        9.1554442,
        52.3420535
      ],
      [
        9.1554791,
        52.3419376
      ],
      [
        9.1556413,
        52.3419558
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0234fff020192e616d0c607,"{
  ""xmax"": 9.154810905456543e+00,
  ""xmin"": 9.154639244079590e+00,
  ""ymax"": 5.234181976318359e+01,
  ""ymin"": 5.234166717529297e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470188@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b0234fff020002c9e1514d36,"{
  ""coordinates"": [
    [
      [
        9.1546664,
        52.3416739
      ],
      [
        9.1548108,
        52.3416853
      ],
      [
        9.154796,
        52.3417552
      ],
      [
        9.1547839,
        52.3418123
      ],
      [
        9.1546395,
        52.3418009
      ],
      [
        9.1546664,
        52.3416739
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0234fff020108f0b03e1dce,"{
  ""xmax"": 9.154864311218262e+00,
  ""xmin"": 9.154795646667480e+00,
  ""ymax"": 5.234176635742188e+01,
  ""ymin"": 5.234167861938477e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470187@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#778899,,08b1f102b0234fff020002c9e1514d36,"{
  ""coordinates"": [
    [
      [
        9.154796,
        52.3417552
      ],
      [
        9.1548108,
        52.3416853
      ],
      [
        9.1548634,
        52.3416895
      ],
      [
        9.1548486,
        52.3417594
      ],
      [
        9.154796,
        52.3417552
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0226fff02013cd18aa0051e,"{
  ""xmax"": 9.155669212341309e+00,
  ""xmin"": 9.155609130859375e+00,
  ""ymax"": 5.234206771850586e+01,
  ""ymin"": 5.234197616577148e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w632158078@1"",
        ""update_time"": ""2018-10-09T11:37:34.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#FFFFFF,,08b1f102b0226fff0200deb46993c914,"{
  ""coordinates"": [
    [
      [
        9.1556093,
        52.3420622
      ],
      [
        9.1556348,
        52.3419774
      ],
      [
        9.1556683,
        52.3419812
      ],
      [
        9.1556428,
        52.342066
      ],
      [
        9.1556093,
        52.3420622
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0220fff0201b85ebc3aa4d3,"{
  ""xmax"": 9.156588554382324e+00,
  ""xmin"": 9.156381607055664e+00,
  ""ymax"": 5.234240341186523e+01,
  ""ymin"": 5.234230041503906e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w871389514@1"",
        ""update_time"": ""2020-11-13T17:11:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#B03060,,08b1f102b0220fff02001cbd71720a60,"{
  ""coordinates"": [
    [
      [
        9.156587,
        52.3423933
      ],
      [
        9.156525,
        52.3423945
      ],
      [
        9.1563863,
        52.3423971
      ],
      [
        9.1563819,
        52.3423116
      ],
      [
        9.1565031,
        52.3423093
      ],
      [
        9.1565825,
        52.3423077
      ],
      [
        9.1565832,
        52.3423213
      ],
      [
        9.156587,
        52.3423933
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0225fff02019751e55a8147,"{
  ""xmax"": 9.156527519226074e+00,
  ""xmin"": 9.156385421752930e+00,
  ""ymax"": 5.234243774414062e+01,
  ""ymin"": 5.234238815307617e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w871389513@1"",
        ""update_time"": ""2020-11-13T17:11:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#B03060,,08b1f102b0220fff02001cbd71720a60,"{
  ""coordinates"": [
    [
      [
        9.156525,
        52.3423945
      ],
      [
        9.1565267,
        52.3424285
      ],
      [
        9.1563881,
        52.3424311
      ],
      [
        9.1563863,
        52.3423971
      ],
      [
        9.156525,
        52.3423945
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0220fff0201a775420645f3,"{
  ""xmax"": 9.156582832336426e+00,
  ""xmin"": 9.156501770019531e+00,
  ""ymax"": 5.234231567382812e+01,
  ""ymin"": 5.234227752685547e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w871389508@1"",
        ""update_time"": ""2020-11-13T17:11:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#FFFFFF,,08b1f102b0220fff02001cbd71720a60,"{
  ""coordinates"": [
    [
      [
        9.1565031,
        52.3423093
      ],
      [
        9.1565018,
        52.3422852
      ],
      [
        9.1565581,
        52.3422841
      ],
      [
        9.1565812,
        52.3422837
      ],
      [
        9.1565825,
        52.3423077
      ],
      [
        9.1565031,
        52.3423093
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0221fff0201d3c9029dfd43,"{
  ""xmax"": 9.156971931457520e+00,
  ""xmin"": 9.156815528869629e+00,
  ""ymax"": 5.234223556518555e+01,
  ""ymin"": 5.234217834472656e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w871389506@1"",
        ""update_time"": ""2020-11-13T17:11:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#778899,,08b1f102b0221fff020085c667800a15,"{
  ""coordinates"": [
    [
      [
        9.1568265,
        52.3422352
      ],
      [
        9.1568158,
        52.3422045
      ],
      [
        9.1569606,
        52.3421857
      ],
      [
        9.1569713,
        52.3422163
      ],
      [
        9.1568265,
        52.3422352
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0221fff020129a00de5b3ab,"{
  ""xmax"": 9.156991958618164e+00,
  ""xmin"": 9.156825065612793e+00,
  ""ymax"": 5.234230041503906e+01,
  ""ymin"": 5.234220886230469e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w871389507@1"",
        ""update_time"": ""2020-11-13T17:11:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b0221fff020085c667800a15,"{
  ""coordinates"": [
    [
      [
        9.156847,
        52.3422942
      ],
      [
        9.1568265,
        52.3422352
      ],
      [
        9.1569713,
        52.3422163
      ],
      [
        9.1569918,
        52.3422753
      ],
      [
        9.156847,
        52.3422942
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0309fff020162dbbbda592d,"{
  ""xmax"": 9.156732559204102e+00,
  ""xmin"": 9.156680107116699e+00,
  ""ymax"": 5.234318542480469e+01,
  ""ymin"": 5.234315490722656e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w876252852@1"",
        ""update_time"": ""2020-11-23T17:55:25.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,,,08b1f102b0309fff020041b91e33adb2,"{
  ""coordinates"": [
    [
      [
        9.1566805,
        52.3431846
      ],
      [
        9.1566807,
        52.3431788
      ],
      [
        9.1566813,
        52.3431567
      ],
      [
        9.1567311,
        52.3431572
      ],
      [
        9.1567304,
        52.343185
      ],
      [
        9.1566805,
        52.3431846
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0309fff02013b0f64771d35,"{
  ""xmax"": 9.156730651855469e+00,
  ""xmin"": 9.156557083129883e+00,
  ""ymax"": 5.234326934814453e+01,
  ""ymin"": 5.234317016601562e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w876252853@1"",
        ""update_time"": ""2020-11-23T17:55:25.000Z""
      }
    }
  ]
}",,,false,,,,,,,,half_hipped,,,#FF0000,,08b1f102b0309fff020041b91e33adb2,"{
  ""coordinates"": [
    [
      [
        9.1567283,
        52.3432687
      ],
      [
        9.156558,
        52.3432671
      ],
      [
        9.1565603,
        52.3431776
      ],
      [
        9.1566807,
        52.3431788
      ],
      [
        9.1566805,
        52.3431846
      ],
      [
        9.1567304,
        52.343185
      ],
      [
        9.1567283,
        52.3432687
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0354fff020151aa37539744,"{
  ""xmax"": 9.157016754150391e+00,
  ""xmin"": 9.156903266906738e+00,
  ""ymax"": 5.234326934814453e+01,
  ""ymin"": 5.234316253662109e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w876252845@1"",
        ""update_time"": ""2020-11-23T17:55:25.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b0354fff020067efaad5beb6,"{
  ""coordinates"": [
    [
      [
        9.1570113,
        52.3432478
      ],
      [
        9.1569508,
        52.3432468
      ],
      [
        9.1569498,
        52.343269
      ],
      [
        9.1569034,
        52.3432682
      ],
      [
        9.1569057,
        52.3432193
      ],
      [
        9.1569083,
        52.3431639
      ],
      [
        9.1570152,
        52.3431658
      ],
      [
        9.1570113,
        52.3432478
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0354fff0201b3e992441777,"{
  ""xmax"": 9.157072067260742e+00,
  ""xmin"": 9.157009124755859e+00,
  ""ymax"": 5.234329986572266e+01,
  ""ymin"": 5.234324645996094e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w876252848@1"",
        ""update_time"": ""2020-11-23T17:55:25.000Z""
      }
    }
  ]
}",,,false,,,,,,,,skillion,,,#FF0000,,08b1f102b0354fff0200718699d6e4ce,"{
  ""coordinates"": [
    [
      [
        9.1570113,
        52.3432478
      ],
      [
        9.1570713,
        52.3432489
      ],
      [
        9.1570702,
        52.3432715
      ],
      [
        9.1570692,
        52.343294
      ],
      [
        9.1570092,
        52.343293
      ],
      [
        9.1570113,
        52.3432478
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0354fff0201869b22ebf08e,"{
  ""xmax"": 9.157011985778809e+00,
  ""xmin"": 9.156947135925293e+00,
  ""ymax"": 5.234329986572266e+01,
  ""ymin"": 5.234324645996094e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w876252847@1"",
        ""update_time"": ""2020-11-23T17:55:25.000Z""
      }
    }
  ]
}",,,false,,,,,,,,skillion,,,#FF0000,,08b1f102b0354fff020067efaad5beb6,"{
  ""coordinates"": [
    [
      [
        9.1569498,
        52.343269
      ],
      [
        9.1569508,
        52.3432468
      ],
      [
        9.1570113,
        52.3432478
      ],
      [
        9.1570092,
        52.343293
      ],
      [
        9.1569487,
        52.3432919
      ],
      [
        9.1569498,
        52.343269
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e6fff02013e9149f869e6,"{
  ""xmax"": 9.158395767211914e+00,
  ""xmin"": 9.158175468444824e+00,
  ""ymax"": 5.234000396728516e+01,
  ""ymin"": 5.233988189697266e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644028@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b02e6fff0200adf7fd826c1f,"{
  ""coordinates"": [
    [
      [
        9.1582328,
        52.339997
      ],
      [
        9.1581778,
        52.3399973
      ],
      [
        9.1581761,
        52.3398893
      ],
      [
        9.1583935,
        52.3398881
      ],
      [
        9.1583939,
        52.3399154
      ],
      [
        9.1583949,
        52.3399766
      ],
      [
        9.1583951,
        52.3399961
      ],
      [
        9.1583363,
        52.3399964
      ],
      [
        9.1582328,
        52.339997
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0218fff0201d091d7c4798f,"{
  ""xmax"": 9.157645225524902e+00,
  ""xmin"": 9.157457351684570e+00,
  ""ymax"": 5.234024047851562e+01,
  ""ymin"": 5.234014892578125e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972947041@1"",
        ""update_time"": ""2021-08-13T19:34:20.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b0218fff020044622cbfca0b,"{
  ""coordinates"": [
    [
      [
        9.157537,
        52.3401498
      ],
      [
        9.1576439,
        52.3401492
      ],
      [
        9.1576451,
        52.3402384
      ],
      [
        9.1575421,
        52.340239
      ],
      [
        9.1574587,
        52.3402394
      ],
      [
        9.1574574,
        52.3401502
      ],
      [
        9.1574881,
        52.34015
      ],
      [
        9.157537,
        52.3401498
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0218fff0201847ae423bd50,"{
  ""xmax"": 9.157537460327148e+00,
  ""xmin"": 9.157485961914062e+00,
  ""ymax"": 5.234015655517578e+01,
  ""ymin"": 5.234010314941406e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972947040@1"",
        ""update_time"": ""2021-08-13T19:34:20.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#FFFFFF,,08b1f102b0218fff020044622cbfca0b,"{
  ""coordinates"": [
    [
      [
        9.157537,
        52.3401498
      ],
      [
        9.1574881,
        52.34015
      ],
      [
        9.1574875,
        52.3401098
      ],
      [
        9.1575364,
        52.3401096
      ],
      [
        9.157537,
        52.3401498
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e6fff0201cf8ba086ecf1,"{
  ""xmax"": 9.158337593078613e+00,
  ""xmin"": 9.158232688903809e+00,
  ""ymax"": 5.234002685546875e+01,
  ""ymin"": 5.233999633789062e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644027@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b02e6fff0200adf7fd826c1f,"{
  ""coordinates"": [
    [
      [
        9.1582328,
        52.339997
      ],
      [
        9.1583363,
        52.3399964
      ],
      [
        9.1583368,
        52.3400246
      ],
      [
        9.1582333,
        52.3400252
      ],
      [
        9.1582328,
        52.339997
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e6fff0201e5ed8f86db93,"{
  ""xmax"": 9.158783912658691e+00,
  ""xmin"": 9.158702850341797e+00,
  ""ymax"": 5.233996582031250e+01,
  ""ymin"": 5.233988189697266e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972320555@1"",
        ""update_time"": ""2021-08-11T16:30:27.000Z""
      }
    }
  ]
}",,,false,1,,,,#FF0000,brick,,gabled,,across,#FF0000,,08b1f102b02e0fff0200497367f99793,"{
  ""coordinates"": [
    [
      [
        9.1587836,
        52.3399606
      ],
      [
        9.1587174,
        52.3399656
      ],
      [
        9.158703,
        52.3398934
      ],
      [
        9.1587692,
        52.3398885
      ],
      [
        9.1587836,
        52.3399606
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e0fff02014b64732f0cd7,"{
  ""xmax"": 9.159007072448730e+00,
  ""xmin"": 9.158762931823730e+00,
  ""ymax"": 5.234004974365234e+01,
  ""ymin"": 5.233983612060547e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972320554@1"",
        ""update_time"": ""2021-08-11T16:30:27.000Z""
      }
    }
  ]
}",,,false,1,,,,#FF0000,brick,,gabled,,,#FF0000,,08b1f102b02e0fff0200497367f99793,"{
  ""coordinates"": [
    [
      [
        9.1588001,
        52.3400433
      ],
      [
        9.1587836,
        52.3399606
      ],
      [
        9.1587692,
        52.3398885
      ],
      [
        9.1587631,
        52.339858
      ],
      [
        9.1589699,
        52.3398426
      ],
      [
        9.1590069,
        52.3400279
      ],
      [
        9.1588001,
        52.3400433
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e3fff020109d1ddebfa39,"{
  ""xmax"": 9.159702301025391e+00,
  ""xmin"": 9.159551620483398e+00,
  ""ymax"": 5.233995437622070e+01,
  ""ymin"": 5.233985137939453e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644024@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b02e1fff0200512043ccf364,"{
  ""coordinates"": [
    [
      [
        9.1595721,
        52.3399465
      ],
      [
        9.159557,
        52.3399468
      ],
      [
        9.1595531,
        52.3398593
      ],
      [
        9.1596795,
        52.3398572
      ],
      [
        9.1596811,
        52.3398934
      ],
      [
        9.159699,
        52.3398931
      ],
      [
        9.1597014,
        52.3399446
      ],
      [
        9.159683,
        52.3399449
      ],
      [
        9.1595721,
        52.3399465
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e6fff020157eda3ca41ea,"{
  ""xmax"": 9.158801078796387e+00,
  ""xmin"": 9.158637046813965e+00,
  ""ymax"": 5.234005737304688e+01,
  ""ymin"": 5.233995437622070e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w646025425@2"",
        ""update_time"": ""2021-08-11T16:30:27.000Z""
      }
    }
  ]
}",,,false,1,,,,#FF0000,brick,,gabled,,,#FF0000,,08b1f102b02e0fff0200497367f99793,"{
  ""coordinates"": [
    [
      [
        9.1587836,
        52.3399606
      ],
      [
        9.1588001,
        52.3400433
      ],
      [
        9.1588007,
        52.3400465
      ],
      [
        9.1586548,
        52.3400573
      ],
      [
        9.1586377,
        52.3399715
      ],
      [
        9.1587174,
        52.3399656
      ],
      [
        9.1587836,
        52.3399606
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b02e1fff0201d9daade4ce2f,"{
  ""xmax"": 9.159574508666992e+00,
  ""xmin"": 9.159520149230957e+00,
  ""ymax"": 5.233998870849609e+01,
  ""ymin"": 5.233993911743164e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644022@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#778899,,08b1f102b02e1fff0200512043ccf364,"{
  ""coordinates"": [
    [
      [
        9.1595721,
        52.3399465
      ],
      [
        9.1595737,
        52.3399803
      ],
      [
        9.159522,
        52.3399812
      ],
      [
        9.1595205,
        52.3399474
      ],
      [
        9.159557,
        52.3399468
      ],
      [
        9.1595721,
        52.3399465
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
